hour_ending,total,process,other
1.0,719.327829624,394.298217613,325.029612011
2.0,717.763140804,393.440536334,324.32260447
3.0,743.151478755,407.357106763,335.794371992
4.0,770.180216275,422.172859177,348.007357098
5.0,844.477698309,462.898886355,381.578811954
6.0,935.658677449,512.879571204,422.779106245
7.0,1008.54289216,552.830918516,455.711973644
8.0,1041.4265943,570.856058943,470.570535357
9.0,1039.93761623,570.039878372,469.897737858
10.0,978.309066252,536.258302838,442.050763414
11.0,939.948953246,515.231277936,424.71767531
12.0,901.992630902,494.425590139,407.567040763
13.0,842.33256041,461.723032989,380.609527421
14.0,808.086064785,442.950879837,365.135184948
15.0,841.878295914,461.474028747,380.404267167
16.0,834.660537809,457.517628009,377.1429098
17.0,847.329469868,464.462079654,382.867390214
18.0,827.240884372,453.450558718,373.790325654
19.0,811.896839169,445.039748758,366.857090411
20.0,798.95030103,437.943127854,361.007173176
21.0,820.098837016,449.535658687,370.563178329
22.0,839.253656603,460.035337569,379.218319034
23.0,793.650548575,435.038078361,358.612470214
24.0,767.505103131,420.706500862,346.798602269
25.0,772.224406507,423.293378267,348.93102824
26.0,785.726156809,430.69433769,355.031819119
27.0,797.587507541,437.196115127,360.391392414
28.0,790.622118601,433.378050079,357.244068522
29.0,885.386739877,485.323101727,400.06363815
30.0,1013.21172171,555.390128787,457.821592923
31.0,1294.02289106,709.316251204,584.706639856
32.0,1428.96468333,783.284344725,645.680338605
33.0,1590.27905329,871.708517864,718.570535426
34.0,1515.65349134,830.802654288,684.850837052
35.0,1501.72271346,823.166524193,678.556189267
36.0,1510.65658189,828.063607627,682.592974263
37.0,1463.53925887,802.236334275,661.302924595
38.0,1523.22456628,834.952724994,688.271841286
39.0,1531.98177629,839.752973443,692.228802847
40.0,1529.30666314,838.286615124,691.020048016
41.0,1401.38073365,768.164253793,633.216479857
42.0,1256.1927533,688.579731252,567.613022048
43.0,1095.76167542,600.639733031,495.121942389
44.0,1087.13064999,595.908652426,491.221997564
45.0,1034.66310069,567.148662447,467.514438243
46.0,977.148168096,535.621958663,441.526209433
47.0,892.200707319,489.058165361,403.142541958
48.0,772.804855586,423.611550355,349.193305231
49.0,788.275085371,432.091528161,356.18355721
50.0,803.341524492,440.350168862,362.99135563
51.0,797.208953794,436.988611591,360.220342203
52.0,806.77374513,442.231534248,364.542210882
53.0,761.019215603,417.151273625,343.867941978
54.0,862.875410402,472.983558167,389.891852235
55.0,1139.62343621,624.682475976,514.940960234
56.0,1351.28545449,740.704619298,610.580835192
57.0,1508.8395239,827.067590655,681.771933245
58.0,1585.48403917,869.080139755,716.403899415
59.0,1541.16801388,844.788392565,696.379621315
60.0,1568.82767431,859.949984204,708.877690106
61.0,1523.93119994,835.340064927,688.591135013
62.0,1460.00609057,800.299634615,659.706455955
63.0,1566.203035,858.511293027,707.691741973
64.0,1579.5533638,865.829251034,713.724112766
65.0,1410.28936516,773.047503657,637.241861503
66.0,1235.75085098,677.374540354,558.376310626
67.0,1086.34830558,595.479811787,490.868493793
68.0,1050.89043797,576.043647324,474.846790646
69.0,1001.57750322,549.012853469,452.564649751
