hour_ending,total
1.0,3283.05972135
2.0,3163.26439551
3.0,3062.10863155
4.0,2990.62659496
5.0,3060.31039363
6.0,3138.7904523
7.0,3290.3054286
8.0,3298.04700915
9.0,3229.62200825
10.0,3120.24284171
11.0,3144.15898463
12.0,3243.36663041
13.0,3119.68326743
14.0,2967.81722176
15.0,2931.98618164
16.0,2935.86637974
17.0,2855.31290536
18.0,3229.75121209
19.0,3523.47503985
20.0,3506.84357361
21.0,3472.18601399
22.0,3373.75907643
23.0,3209.18503689
24.0,3039.65162525
25.0,2924.07877278
26.0,2965.16584646
27.0,2962.3677323
28.0,2975.38407867
29.0,2965.92349339
30.0,3126.2506317
31.0,3427.56885381
32.0,3743.56134694
33.0,4468.79242302
34.0,5317.54306843
35.0,5829.82574537
36.0,5734.05282822
37.0,5675.89085038
38.0,5375.81418478
39.0,5431.51909022
40.0,5419.35594962
41.0,5388.4760105
42.0,5588.46148666
43.0,5504.3632181
44.0,4839.69815907
45.0,4425.63297296
46.0,3886.34159337
47.0,3434.58650212
48.0,3096.74941871
49.0,2881.87990347
50.0,2882.47068752
51.0,2843.58354846
52.0,2874.38360384
53.0,2902.05569331
54.0,3052.09377163
55.0,3393.72264755
56.0,3724.68346699
57.0,4424.20367919
58.0,5246.21228029
59.0,5795.44308193
60.0,5891.49446263
61.0,5852.300611
62.0,5673.20970461
63.0,5627.87599406
64.0,5494.59472095
65.0,5538.10278382
66.0,5786.86401281
67.0,5726.7984713
68.0,5212.59844076
69.0,4693.25407733
70.0,3944.30537461
71.0,3570.33607938
72.0,3319.05652913
73.0,3030.68892605
74.0,2877.78486944
75.0,2828.13441603
76.0,2787.58353016
77.0,2805.93600435
78.0,2921.94762133
79.0,3046.56950676
80.0,3114.7470204
81.0,3345.2378343
82.0,4069.76813559
83.0,4669.18248677
84.0,4948.02294031
85.0,5084.06256991
86.0,5047.09411495
87.0,4815.93828167
88.0,4757.53802389
89.0,4629.28173664
90.0,4638.90831209
91.0,4786.79432029
92.0,4465.82739575
93.0,3984.91885382
94.0,3726.1202022
95.0,3427.51956826
96.0,3239.76399035
97.0,3044.63084781
98.0,2944.88784465
99.0,2900.87011529
100.0,2853.65080542
101.0,2822.60375317
102.0,2877.35629232
103.0,3032.85414705
104.0,3255.59320704
105.0,3855.17976464
106.0,4439.01540152
107.0,4695.029565
108.0,4713.22272543
109.0,4604.85231541
110.0,4302.6526425
111.0,3855.64271527
112.0,3621.32143605
113.0,3555.15986555
114.0,3736.22317038
115.0,3862.68097152
116.0,3707.14807494
117.0,3555.01939652
118.0,3314.79844955
119.0,3118.38997904
120.0,3027.2561024
121.0,2863.66468335
122.0,2858.70160145
123.0,2880.92058115
124.0,2845.91884322
125.0,2852.70990683
126.0,3117.96429244
127.0,4207.05149219
128.0,5298.8642559
129.0,6640.40394697
130.0,7428.5737313
131.0,7692.14839808
132.0,7779.92744365
133.0,7856.59671198
134.0,7718.42719722
135.0,7444.41686839
136.0,7049.03728964
137.0,6197.0712207
138.0,6090.78805523
139.0,6170.02541923
140.0,5514.85343478
141.0,4703.96061251
142.0,4002.37172632
143.0,3513.47890393
144.0,3199.34898821
145.0,3025.64597341
146.0,2995.91052012
147.0,2991.98539268
148.0,2994.39311057
149.0,3007.10378906
150.0,3277.75408623
151.0,4459.78962458
152.0,5840.84641162
153.0,7239.40790228
154.0,8056.18921372
155.0,8500.03743467
156.0,8542.38558042
157.0,8319.35787312
158.0,8149.65647924
159.0,8079.75327357
160.0,7436.47582312
161.0,6828.50764412
162.0,6503.66332856
163.0,6277.56469449
164.0,5437.89612689
165.0,4810.22159002
166.0,4084.26718382
167.0,3486.46626959
168.0,3132.63341614
169.0,2947.92058074
170.0,2990.7672845
171.0,2999.35344095
172.0,2979.88159507
173.0,2987.47633055
174.0,3245.44223454
175.0,4460.32185556
176.0,5609.46041792
177.0,7035.72166893
178.0,8005.34739727
179.0,8563.27741071
180.0,8611.88593447
181.0,8448.42695754
182.0,8210.29275466
183.0,8015.90592057
184.0,7526.56201836
185.0,7003.50520982
186.0,6854.50965303
187.0,6591.9721881
188.0,6076.05468503
189.0,5372.7951415
190.0,4300.73724595
191.0,3616.41110598
192.0,3184.37313042
193.0,3058.56422885
194.0,3034.07419233
195.0,3004.74609041
196.0,2963.04867347
197.0,2960.6975372
198.0,3210.14846333
199.0,4274.67742817
200.0,5586.52828101
201.0,6796.79091801
202.0,7673.10426812
203.0,8355.01796917
204.0,8479.36549901
205.0,8296.02298147
206.0,8152.64056465
207.0,8013.29575389
208.0,7370.73482187
209.0,6890.51595264
210.0,6811.7576014
211.0,6553.94277112
212.0,5868.23044669
213.0,5134.26371886
214.0,4342.0429075
215.0,3681.07239121
216.0,3257.04427239
