hour_ending,total
1.0,1430.76571236
2.0,1437.91790708
3.0,1679.08442147
4.0,1622.50456959
5.0,1472.86062178
6.0,1422.7507219
7.0,1501.47858825
8.0,1495.93411963
9.0,1504.12708749
10.0,1577.26934349
11.0,1642.71368864
12.0,1641.54981497
13.0,1646.0291526
14.0,1660.83778318
15.0,1669.65702039
16.0,1670.51404339
17.0,1717.01776531
18.0,1794.20927742
19.0,1746.65886632
20.0,1697.91143912
21.0,1693.82340496
22.0,1645.89198275
23.0,1530.67649473
24.0,1419.37452789
25.0,1317.16830265
26.0,1303.63524017
27.0,1529.19839825
28.0,1535.56909994
29.0,1417.28192221
30.0,1457.76838306
31.0,1615.96903139
32.0,1701.66662787
33.0,1854.34401038
34.0,2014.37818214
35.0,2059.5216128
36.0,2111.24478363
37.0,2122.20176257
38.0,2127.64093511
39.0,2131.17176554
40.0,2170.35446885
41.0,2192.34420229
42.0,2131.94696086
43.0,1904.92949156
44.0,1786.3529442
45.0,1720.34511605
46.0,1647.90153347
47.0,1538.09871081
48.0,1431.15573775
49.0,1119.99104494
50.0,1089.6532765
51.0,1308.44459908
52.0,1265.50440555
53.0,1283.00721935
54.0,1354.22390206
55.0,1536.4142239
56.0,1597.33527648
57.0,1742.16359716
58.0,1946.57144422
59.0,2066.74644517
60.0,2052.44639061
61.0,2060.17217192
62.0,2073.96268838
63.0,2086.67105068
64.0,2106.97909883
65.0,2107.29225575
66.0,2054.18272632
67.0,1854.57811617
68.0,1707.35664855
69.0,1638.64819152
70.0,1569.44513204
71.0,1486.12243013
72.0,1385.91979347
73.0,1312.52512887
74.0,1492.1357236
75.0,1472.27439028
76.0,1427.59185279
77.0,1347.21195728
78.0,1296.30184962
79.0,1394.9479331
80.0,1408.73346131
81.0,1427.06036012
82.0,1593.26380431
83.0,1715.09351267
84.0,1719.9329803
85.0,1747.16911943
86.0,1775.77808507
87.0,1745.7254623
88.0,1812.28334802
89.0,1833.48690584
90.0,1854.06490491
91.0,1743.17937565
92.0,1685.77886348
93.0,1614.4559416
94.0,1576.18506611
95.0,1497.08865147
96.0,1400.81756426
97.0,1339.65278722
98.0,1565.72154273
99.0,1552.1152833
100.0,1501.85021404
101.0,1428.19491022
102.0,1374.32996323
103.0,1468.67313296
104.0,1483.10418116
105.0,1493.97713701
106.0,1616.94270223
107.0,1660.81002477
108.0,1675.30427417
109.0,1693.89972289
110.0,1652.32727191
111.0,1661.15657435
112.0,1713.83904878
113.0,1709.2755555
114.0,1732.77574929
115.0,1692.29736915
116.0,1629.20560501
117.0,1584.57378979
118.0,1544.39312351
119.0,1476.99148646
120.0,1383.71535245
121.0,1315.41801107
122.0,1521.29164188
123.0,1514.05916026
124.0,1477.45811847
125.0,1439.97032062
126.0,1448.79324707
127.0,1636.543778
128.0,1804.0487794
129.0,2003.31237525
130.0,2158.73094503
131.0,2212.48911328
132.0,2221.71400029
133.0,2231.5542022
134.0,2256.97907029
135.0,2305.09222812
136.0,2251.56182842
137.0,2181.48693106
138.0,1976.50330462
139.0,1810.84660857
140.0,1739.35802715
141.0,1653.83194606
142.0,1570.7140352
143.0,1466.67348182
144.0,1379.31322935
145.0,1294.60444935
146.0,1257.26357349
147.0,1273.13285182
148.0,1291.3308276
149.0,1306.68959506
150.0,1451.30727214
151.0,1701.70203066
152.0,1737.21275798
153.0,1883.18712115
154.0,2133.8582637
155.0,2230.46784142
156.0,2283.37915231
157.0,2286.08657262
158.0,2295.84038596
159.0,2301.02671506
160.0,2244.46428925
161.0,2224.24805022
162.0,1989.97426403
163.0,1869.53892765
164.0,1804.68235173
165.0,1733.5414236
166.0,1623.49672715
167.0,1540.09597215
168.0,1422.24764584
169.0,1342.43601198
170.0,1281.36032903
171.0,1300.47699689
172.0,1300.23480493
173.0,1305.93493246
174.0,1391.81549754
175.0,1634.09333919
176.0,1797.98336722
177.0,1919.94810121
178.0,2145.21603117
179.0,2285.86827913
180.0,2292.719051
181.0,2290.4447723
182.0,2245.63695686
183.0,2266.4726285
184.0,2229.29921718
185.0,2202.04619186
186.0,2048.81382132
187.0,1901.80946558
188.0,1833.90452119
189.0,1749.21638499
190.0,1641.74825436
191.0,1569.53776272
192.0,1466.79235801
193.0,1412.89333743
194.0,1625.24287416
195.0,1556.67508584
196.0,1505.00041408
197.0,1445.70906
198.0,1446.66281774
199.0,1622.99917171
200.0,1775.81956567
201.0,2020.54266486
202.0,2193.59007547
203.0,2280.98217764
204.0,2315.79418254
205.0,2283.28067732
206.0,2285.63146889
207.0,2328.66728198
208.0,2310.70701549
209.0,2267.73609296
210.0,2135.67449654
211.0,2029.94688016
212.0,1969.16630625
213.0,1878.82693057
214.0,1732.14758101
215.0,1603.54240483
216.0,1466.14448954
217.0,1400.83459093
218.0,1353.45114236
219.0,1316.08233172
220.0,1312.06097243
221.0,1325.20540288
222.0,1386.84083573
223.0,1646.23773096
224.0,1816.05585279
225.0,1932.67072934
226.0,2148.32397384
227.0,2216.41547913
228.0,2276.43219895
229.0,2309.9634574
230.0,2311.2163176
231.0,2318.88589136
232.0,2235.54343067
233.0,2186.73531586
234.0,2065.63437785
235.0,1940.77886175
236.0,1819.71988911
237.0,1701.72685295
238.0,1647.01022093
239.0,1574.869437
240.0,1481.4042178
241.0,1421.16988396
242.0,1579.35724986
243.0,1542.97220777
244.0,1450.13756076
245.0,1373.40261779
246.0,1373.28045099
247.0,1484.24985959
248.0,1546.58116799
249.0,1574.9226464
250.0,1713.17204845
251.0,1779.57143111
252.0,1799.56264464
253.0,1802.12453313
254.0,1833.93066824
255.0,1849.77820642
256.0,1834.67658847
257.0,1835.71965007
258.0,1875.88963584
259.0,1818.97972471
260.0,1723.53867529
261.0,1695.2920273
262.0,1623.74466379
263.0,1542.26171713
264.0,1434.69352787
265.0,1340.00969724
266.0,1312.17987703
267.0,1270.54165391
268.0,1264.24321375
269.0,1262.06965271
270.0,1293.22476015
271.0,1418.43818642
272.0,1521.58364659
273.0,1510.28121259
274.0,1610.41865725
275.0,1666.67215092
276.0,1682.53204852
277.0,1685.29741237
278.0,1691.62655849
279.0,1689.17492268
280.0,1699.69754121
281.0,1710.39490304
282.0,1749.44176598
283.0,1722.4686334
284.0,1638.971563
285.0,1608.98766535
286.0,1577.58446713
287.0,1509.93805878
288.0,1397.64125169
289.0,1318.80523085
290.0,1485.94036852
291.0,1493.28199264
292.0,1457.68856885
293.0,1393.62251059
294.0,1394.24028397
295.0,1646.74726345
296.0,1826.66497407
297.0,1977.88883275
298.0,2196.50754725
299.0,2245.53481597
300.0,2276.6988498
301.0,2314.13795722
302.0,2358.58666923
303.0,2358.11863728
304.0,2331.60282101
305.0,2217.97103941
306.0,1948.66413304
307.0,1808.50596767
308.0,1775.4797304
309.0,1730.87266558
310.0,1618.01123722
311.0,1573.49093976
312.0,1703.55935106
313.0,1624.36975307
314.0,1560.75423814
315.0,1537.72409966
316.0,1460.93806187
317.0,1448.92447874
318.0,1479.46028998
319.0,1647.2221031
320.0,1811.16336853
321.0,1968.55920114
322.0,2123.87258238
323.0,2265.9582958
324.0,2379.91750939
325.0,2407.76520504
326.0,2399.97708643
327.0,2395.89925582
328.0,2352.19252243
329.0,2266.03628745
330.0,2024.17265839
331.0,1895.84738831
