hour_ending,hvac,lighting,total,other
1.0,577.715563647,2975.79688622,8394.74378953,4841.23133966
2.0,586.461074547,2818.3088107,8266.48641885,4861.71653361
3.0,583.125105248,2818.29624856,8226.70207876,4825.28072495
4.0,591.960506512,2947.56846906,8407.81507832,4868.28610275
5.0,635.16811328,3132.90558946,8811.3880194,5043.31431666
6.0,620.885569383,3276.27997705,8961.6210293,5064.45548287
7.0,1014.25009361,4860.73840552,9820.9032474,3945.91474826
8.0,1056.40058099,6422.02302295,10177.7717543,2699.34815036
9.0,978.553422043,7445.6416779,11204.7732415,2780.57814155
10.0,1125.88711839,7580.88339353,11583.8406165,2877.07010459
11.0,1184.3149887,8188.82084124,12330.5906956,2957.45486566
12.0,1187.07522535,8176.44632179,12395.2030434,3031.68149627
13.0,1154.54062589,8351.67825491,12725.3833023,3219.16442151
14.0,1172.38316745,8467.52649946,12876.0424416,3236.13277469
15.0,1175.9191495,8474.44899059,12969.7468507,3319.37871061
16.0,1181.07262179,8540.75253285,13084.6825233,3362.85736866
17.0,1217.63469445,8763.75984369,13352.9787868,3371.58424866
18.0,1097.47034676,7841.56305975,13445.7179685,4506.68456199
19.0,1009.22253831,6731.42986984,12428.4145343,4687.76212616
20.0,957.886291218,6053.28927554,11668.4443472,4657.26878044
21.0,926.351645817,5861.25262039,11236.7445722,4449.14030599
22.0,928.451429134,4743.72145518,10387.8052904,4715.63240609
23.0,792.68625772,4127.88365876,9970.39216116,5049.82224468
24.0,793.996148971,3395.71806727,9260.40043119,5070.68621495
25.0,1193.02975869,3174.02658506,8602.94188844,4235.8855447
26.0,1209.75502657,2976.12621314,8336.85311013,4150.97187042
27.0,1167.27887171,3005.0459871,8282.78212423,4110.45726542
28.0,1160.89071423,3229.36977305,8525.28305502,4135.02256774
29.0,1164.87405394,3859.07679138,9220.64089431,4196.69004899
30.0,1013.09317296,4350.74544145,9685.15530895,4321.31669454
31.0,1188.14815201,6073.97139373,10705.1622925,3443.04274676
32.0,1427.76672209,7337.67874421,11139.1687655,2373.7232992
33.0,1420.11482128,8020.33332327,11816.5938879,2376.14574335
34.0,1511.19525302,8209.10395529,12269.2275676,2548.92835928
35.0,1646.25428887,8885.29532016,13164.0031714,2632.45356237
36.0,1664.28510836,9004.14376538,13411.6631687,2743.23429496
37.0,1697.19862023,9158.04716674,13693.2811304,2838.03534344
38.0,1715.8788538,9267.62601107,13815.7912894,2832.28642453
39.0,1725.11222793,9295.56958025,13889.5808229,2868.89901472
40.0,1736.09743224,9360.5099317,13894.0382679,2797.43090397
41.0,1850.10120998,9623.11266643,14140.4084986,2667.19462219
42.0,1823.8170235,9066.07586983,14189.4172535,3299.52436017
43.0,1819.0720467,8347.83191465,13895.9705406,3729.06657925
44.0,1926.71934284,7653.39235636,13765.2328494,4185.1211502
45.0,1944.8504988,7424.00917213,13378.6862349,4009.82656397
46.0,2030.96940492,5898.08261959,11831.5998267,3902.54780219
47.0,1830.07803756,4639.83564968,10372.3032875,3902.38960026
48.0,1327.6706209,3650.08793064,9355.42150778,4377.66295623
49.0,1077.6357565,3197.15066367,8665.61958631,4390.83316614
50.0,1088.74338078,3034.08682897,8499.21488705,4376.3846773
51.0,1122.4549408,3067.49738302,8454.91636374,4264.96403992
52.0,1151.27014638,3320.48667463,8765.82453265,4294.06771164
53.0,1139.50436364,3970.68058796,9487.30014633,4377.11519473
54.0,1023.66866948,4412.04443244,9821.25049226,4385.53739034
55.0,1185.91580623,6193.41878453,10912.3682632,3533.03367244
56.0,1373.15002926,7336.32951057,11118.6813186,2409.20177877
57.0,1388.76409102,7973.99257888,11710.2873533,2347.53068341
58.0,1570.8642272,8346.23533651,12434.1440746,2517.04451089
59.0,1629.69712948,8809.2530063,13026.2461734,2587.29603763
60.0,1681.1685417,8988.00721296,13404.7926811,2735.61692645
61.0,1720.35211787,9149.92500678,13667.929878,2797.65275335
62.0,1744.30991118,9193.56326769,13683.6799129,2745.80673403
63.0,1774.28245709,9273.33929499,13836.8893074,2789.26755532
64.0,1777.741744,9277.690381,13770.3694901,2714.9373651
65.0,1860.58032421,9508.59395859,13972.4388202,2603.26453739
66.0,1865.37421705,9089.26343433,14225.2082776,3270.57062622
67.0,1836.01314422,8438.31635973,14026.7082317,3752.37872774
68.0,1919.60438258,7734.61557471,13834.9298542,4180.70989691
69.0,2034.15614695,7431.0000783,13363.3465263,3898.19030105
70.0,2091.29155774,6023.56787995,12017.2022062,3902.34276851
