hour_ending,total
1.0,700.820006613
2.0,705.325683788
3.0,701.507701829
4.0,708.229285811
5.0,718.96242522
6.0,713.226537715
7.0,735.535879927
8.0,698.061584691
9.0,667.724037585
10.0,635.654517343
11.0,644.434092934
12.0,634.859847315
13.0,634.722308272
14.0,628.752094989
15.0,625.68038969
16.0,634.775795678
17.0,630.61651313
18.0,682.150355006
19.0,711.853694302
20.0,707.834497817
21.0,698.968323568
22.0,703.815301332
23.0,704.933442813
24.0,694.467740432
25.0,687.465984325
26.0,689.169940249
27.0,697.147204755
28.0,698.741638849
29.0,720.773355956
30.0,749.804282151
31.0,817.748569498
32.0,830.585546865
33.0,846.90429964
34.0,855.57944744
35.0,869.167795505
36.0,862.168586417
37.0,840.1750746
38.0,845.984825666
39.0,764.821508055
40.0,772.482942165
41.0,744.503934949
42.0,748.851696926
43.0,766.242744834
44.0,767.826990851
45.0,738.098181362
46.0,738.151668768
47.0,730.118369837
48.0,704.612518379
49.0,710.992801772
50.0,708.603697651
51.0,701.084896622
52.0,702.042575886
53.0,718.835074254
54.0,748.64793538
55.0,820.524820556
56.0,905.136802325
57.0,885.731062135
58.0,897.809027745
59.0,874.442672514
60.0,817.700176131
61.0,794.30070965
62.0,796.05560596
63.0,730.828988226
64.0,714.21478121
65.0,701.324316438
66.0,722.222609948
67.0,740.803115879
68.0,732.670483194
69.0,728.602893342
70.0,716.127592719
71.0,705.682266492
72.0,695.924635482
73.0,695.542582584
74.0,692.211081315
75.0,678.653297482
76.0,688.859203892
77.0,674.114509056
78.0,681.79886634
79.0,709.714198074
80.0,704.625253475
81.0,727.594273692
82.0,800.388085822
83.0,676.936606461
84.0,628.008365348
85.0,622.030511007
86.0,620.474282203
87.0,619.707629388
88.0,613.969194863
89.0,606.078529013
90.0,623.935681457
91.0,688.780246293
92.0,681.528882293
93.0,681.067871796
94.0,684.460501529
95.0,688.354894067
96.0,671.946995615
97.0,675.148598899
98.0,672.494604769
99.0,669.382147162
100.0,669.975602663
101.0,672.960709304
102.0,696.56903137
103.0,716.83311707
104.0,682.382133764
105.0,646.621982529
106.0,629.154524041
107.0,646.688205031
108.0,634.195075273
109.0,616.202930805
110.0,610.680992922
111.0,610.42629099
112.0,607.604193585
113.0,604.392402224
114.0,625.845945946
115.0,673.286727777
116.0,681.243616129
117.0,682.160543084
118.0,674.947384373
119.0,678.151534676
120.0,685.405445696
121.0,685.135461648
122.0,680.662895724
123.0,663.073180309
124.0,661.583174007
125.0,687.980482227
126.0,741.394024361
127.0,799.713125702
128.0,820.473880169
129.0,831.339464583
130.0,863.600011274
131.0,884.016918134
132.0,822.287357924
133.0,813.963698791
134.0,835.486012034
135.0,768.619113859
136.0,726.493961346
137.0,695.74634413
138.0,685.790045613
139.0,712.27140547
140.0,692.335885262
141.0,694.006729935
142.0,698.863895776
143.0,673.286727777
144.0,672.387629958
145.0,675.441506121
146.0,665.745003574
147.0,677.545344078
148.0,663.801627834
149.0,683.006153498
150.0,711.428342075
151.0,792.036409475
152.0,811.541483418
153.0,810.97349811
154.0,810.772283584
155.0,822.103972533
156.0,765.990589922
157.0,769.097953491
158.0,752.132257808
159.0,708.934810162
160.0,697.376436494
161.0,720.643457971
162.0,686.28671438
163.0,694.844699291
164.0,663.027333961
165.0,655.503438894
166.0,649.843961967
167.0,634.824189045
168.0,613.704304854
169.0,617.002694871
170.0,604.303256548
171.0,609.259756142
172.0,610.42883801
173.0,620.392777585
174.0,666.399587539
175.0,732.953202338
176.0,779.777605494
177.0,871.480489047
178.0,790.931003091
179.0,752.715525232
180.0,749.292331268
181.0,800.882207569
182.0,753.586605839
183.0,668.982265128
184.0,654.848854929
185.0,622.720753242
186.0,642.20799805
187.0,681.027119487
188.0,668.029679903
189.0,668.368433473
190.0,651.886671461
191.0,622.827728053
192.0,621.587329645
193.0,618.821266665
