hour_ending,total,process,other
1.0,294.364789768,161.355514348,133.00927542
2.0,307.039215059,168.302977098,138.736237961
3.0,344.911003776,189.062327945,155.848675831
4.0,312.215026183,171.14008838,141.074937803
5.0,311.659573282,170.835617901,140.823955381
6.0,329.636048993,180.68938977,148.946659223
7.0,370.057871484,202.846536907,167.211334577
8.0,439.565227709,240.946865494,198.618362215
9.0,404.647438512,221.806744013,182.840694499
10.0,320.117606096,175.471872924,144.645733172
11.0,313.931880605,172.081178952,141.850701653
12.0,254.321685165,139.405960719,114.915724446
13.0,258.765308374,141.841724552,116.923583822
14.0,249.625583364,136.831801214,112.79378215
15.0,254.927633784,139.738110333,115.189523451
16.0,252.857309334,138.60326582,114.254043514
17.0,239.273961114,131.157578649,108.116382465
18.0,250.534506293,137.330025635,113.204480658
19.0,251.620164236,137.925127025,113.695037211
20.0,272.348656594,149.287411722,123.061244872
21.0,253.8672237,139.156848509,114.710375191
22.0,281.463133745,154.283495493,127.179638252
23.0,278.913099972,152.885699203,126.027400769
24.0,271.616468679,148.886064273,122.730404406
25.0,295.576687007,162.019813575,133.556873432
26.0,293.859832585,161.078723003,132.781109582
27.0,320.471076124,175.665626865,144.805449259
28.0,302.141130385,165.618101055,136.52302933
29.0,323.197844911,177.160300126,146.037544785
30.0,362.104795853,198.487073229,163.617722624
31.0,442.291996497,242.441538755,199.850457742
32.0,516.621693819,283.185224684,233.436469135
33.0,698.078057492,382.650194374,315.427863118
34.0,666.164763533,365.156981393,301.00778214
35.0,669.901446686,367.205237343,302.696209343
36.0,707.243030361,387.673957278,319.569073083
37.0,654.096286862,358.541668257,295.554618605
38.0,671.290078939,367.966413541,303.323665398
39.0,674.572300628,369.765557281,304.806743347
40.0,653.84380827,358.403272584,295.440535686
41.0,589.890981057,323.347648788,266.543332269
42.0,525.761418829,288.195148021,237.566270808
43.0,450.295567846,246.828681567,203.466886279
44.0,346.324883888,189.83734371,156.487540178
45.0,304.842651313,167.098934749,137.743716564
