hour_ending,total,pumping,process,other
1.0,2491.26397508,1245.63198754,622.81599377,622.81599377
2.0,2480.04389015,1240.02194508,620.010972538,620.010972538
3.0,2449.37800654,1224.68900327,612.344501635,612.344501635
4.0,2471.28975796,1235.64487898,617.82243949,617.82243949
5.0,2446.36602142,1223.18301071,611.591505355,611.591505355
6.0,2327.82415082,1163.91207541,581.956037705,581.956037705
7.0,2177.96468052,1088.98234026,544.49117013,544.49117013
8.0,1954.97209779,977.486048895,488.743024447,488.743024447
9.0,2002.28316234,1001.14158117,500.570790585,500.570790585
10.0,2329.49747588,1164.74873794,582.37436897,582.37436897
11.0,2840.97130033,1420.48565016,710.242825082,710.242825082
12.0,2863.18248887,1431.59124443,715.795622217,715.795622217
13.0,2471.51873928,1235.75936964,617.87968482,617.87968482
14.0,2465.97034564,1232.98517282,616.49258641,616.49258641
15.0,2465.97034564,1232.98517282,616.49258641,616.49258641
16.0,3635.55411233,1817.77705616,908.888528082,908.888528082
17.0,3148.24662465,1574.12331232,787.061656162,787.061656162
18.0,1927.10683192,963.55341596,481.77670798,481.77670798
19.0,1950.81520604,975.40760302,487.70380151,487.70380151
20.0,1953.12263324,976.56131662,488.28065831,488.28065831
21.0,2286.37853098,1143.18926549,571.594632745,571.594632745
22.0,2882.62828755,1441.31414378,720.657071888,720.657071888
23.0,2732.57506383,1366.28753192,683.143765958,683.143765958
24.0,2586.92532712,1293.46266356,646.73133178,646.73133178
25.0,2753.88794101,1376.9439705,688.471985252,688.471985252
26.0,2741.34680997,1370.67340498,685.336702492,685.336702492
27.0,3012.53115467,1506.26557733,753.132788667,753.132788667
28.0,3163.8701966,1581.9350983,790.96754915,790.96754915
29.0,3256.7309309,1628.36546545,814.182732725,814.182732725
30.0,3075.21919589,1537.60959794,768.804798972,768.804798972
31.0,3055.75578326,1527.87789163,763.938945815,763.938945815
32.0,3582.07816595,1791.03908297,895.519541487,895.519541487
33.0,4047.93186486,2023.96593243,1011.98296622,1011.98296622
34.0,4097.69126819,2048.8456341,1024.42281705,1024.42281705
35.0,3871.31680742,1935.65840371,967.829201855,967.829201855
36.0,3133.15147114,1566.57573557,783.287867785,783.287867785
37.0,3214.12279048,1607.06139524,803.53069762,803.53069762
38.0,3061.74452561,1530.8722628,765.436131402,765.436131402
39.0,3064.98549206,1532.49274603,766.246373015,766.246373015
40.0,3350.36667891,1675.18333945,837.591669727,837.591669727
41.0,2919.03631824,1459.51815912,729.75907956,729.75907956
42.0,2310.36872827,1155.18436413,577.592182067,577.592182067
43.0,2244.47494849,1122.23747424,561.118737122,561.118737122
44.0,2283.57791323,1141.78895661,570.894478307,570.894478307
45.0,2502.29030658,1251.14515329,625.572576645,625.572576645
46.0,2776.20481323,1388.10240662,694.051203308,694.051203308
47.0,3180.23355437,1590.11677719,795.058388593,795.058388593
48.0,3131.14348106,1565.57174053,782.785870265,782.785870265
49.0,2963.30016977,1481.65008489,740.825042443,740.825042443
50.0,3149.26823364,1574.63411682,787.31705841,787.31705841
51.0,2668.56597649,1334.28298825,667.141494123,667.141494123
52.0,2529.2220332,1264.6110166,632.3055083,632.3055083
53.0,2586.90771318,1293.45385659,646.726928295,646.726928295
54.0,2551.04571488,1275.52285744,637.76142872,637.76142872
55.0,2588.0526198,1294.0263099,647.01315495,647.01315495
56.0,2674.37857936,1337.18928968,668.59464484,668.59464484
57.0,2906.07245245,1453.03622623,726.518113113,726.518113113
58.0,3387.49688147,1693.74844074,846.874220368,846.874220368
59.0,4077.54091159,2038.7704558,1019.3852279,1019.3852279
60.0,3956.53308825,1978.26654413,989.133272063,989.133272063
61.0,4060.50822379,2030.2541119,1015.12705595,1015.12705595
62.0,3758.76367917,1879.38183959,939.690919793,939.690919793
63.0,3606.54393983,1803.27196991,901.635984957,901.635984957
64.0,3545.10648892,1772.55324446,886.27662223,886.27662223
65.0,2585.83326234,1292.91663117,646.458315585,646.458315585
66.0,2154.45005983,1077.22502992,538.612514958,538.612514958
67.0,2214.67214833,1107.33607416,553.668037082,553.668037082
68.0,2230.04912501,1115.0245625,557.512281252,557.512281252
69.0,2326.6440163,1163.32200815,581.661004075,581.661004075
70.0,2482.22801972,1241.11400986,620.55700493,620.55700493
71.0,2645.36840687,1322.68420343,661.342101717,661.342101717
72.0,2622.68164173,1311.34082087,655.670410433,655.670410433
73.0,2532.78005072,1266.39002536,633.19501268,633.19501268
74.0,2636.38529334,1318.19264667,659.096323335,659.096323335
75.0,2714.873046,1357.436523,678.7182615,678.7182615
76.0,2603.58812201,1301.79406101,650.897030503,650.897030503
77.0,2379.71484187,1189.85742093,594.928710467,594.928710467
78.0,2435.16355044,1217.58177522,608.79088761,608.79088761
79.0,2576.32173038,1288.16086519,644.080432595,644.080432595
80.0,2441.85685071,1220.92842535,610.464212677,610.464212677
81.0,2341.14029557,1170.57014779,585.285073893,585.285073893
82.0,2622.36459067,1311.18229533,655.591147667,655.591147667
83.0,2795.7562956,1397.8781478,698.9390739,698.9390739
84.0,2580.35532449,1290.17766224,645.088831122,645.088831122
85.0,2549.54852929,1274.77426464,637.387132322,637.387132322
86.0,2650.67020524,1325.33510262,662.66755131,662.66755131
87.0,2756.82947034,1378.41473517,689.207367585,689.207367585
88.0,2711.56162376,1355.78081188,677.89040594,677.89040594
89.0,2735.67511869,1367.83755935,683.918779673,683.918779673
90.0,2753.5180481,1376.75902405,688.379512025,688.379512025
91.0,2646.8479785,1323.42398925,661.711994625,661.711994625
92.0,2492.02137485,1246.01068743,623.005343713,623.005343713
93.0,3005.00999883,1502.50499941,751.252499707,751.252499707
94.0,3408.66884706,1704.33442353,852.167211765,852.167211765
95.0,3408.08758678,1704.04379339,852.021896695,852.021896695
96.0,3328.91289014,1664.45644507,832.228222535,832.228222535
97.0,3349.39791176,1674.69895588,837.34947794,837.34947794
98.0,3342.91597887,1671.45798943,835.728994717,835.728994717
99.0,3320.1059161,1660.05295805,830.026479025,830.026479025
100.0,3187.08538017,1593.54269009,796.771345043,796.771345043
101.0,2426.37419034,1213.18709517,606.593547585,606.593547585
102.0,2126.81377529,1063.40688765,531.703443823,531.703443823
103.0,2213.49201381,1106.74600691,553.373003453,553.373003453
104.0,2082.26810058,1041.13405029,520.567025145,520.567025145
105.0,1992.27843983,996.139219915,498.069609958,498.069609958
106.0,2655.33790148,1327.66895074,663.83447537,663.83447537
107.0,2732.57506383,1366.28753192,683.143765958,683.143765958
108.0,2699.90119013,1349.95059507,674.975297533,674.975297533
109.0,2696.9948887,1348.49744435,674.248722175,674.248722175
110.0,2685.56343639,1342.78171819,671.390859097,671.390859097
111.0,2946.30270987,1473.15135493,736.575677467,736.575677467
112.0,2896.52569259,1448.26284629,724.131423147,724.131423147
113.0,2636.19153991,1318.09576995,659.047884977,659.047884977
114.0,2668.74211597,1334.37105799,667.185528993,667.185528993
115.0,3038.881621,1519.4408105,759.72040525,759.72040525
116.0,3094.55931089,1547.27965544,773.639827722,773.639827722
117.0,2796.83074644,1398.41537322,699.20768661,699.20768661
118.0,2800.45921974,1400.22960987,700.114804935,700.114804935
119.0,3125.63031531,1562.81515765,781.407578827,781.407578827
120.0,3011.49193173,1505.74596587,752.872982933,752.872982933
121.0,2715.15486917,1357.57743458,678.788717292,678.788717292
122.0,2716.01795263,1358.00897631,679.004488157,679.004488157
123.0,2707.96837835,1353.98418917,676.992094587,676.992094587
124.0,2530.43739562,1265.21869781,632.609348905,632.609348905
125.0,2346.70630316,1173.35315158,586.67657579,586.67657579
126.0,2343.35965303,1171.67982652,585.839913258,585.839913258
127.0,2595.34479431,1297.67239715,648.836198577,648.836198577
128.0,2470.32099081,1235.1604954,617.580247702,617.580247702
129.0,2764.73813303,1382.36906651,691.184533257,691.184533257
130.0,2901.59850964,1450.79925482,725.39962741,725.39962741
131.0,3029.2467914,1514.6233957,757.31169785,757.31169785
132.0,2563.86866908,1281.93433454,640.96716727,640.96716727
133.0,2954.40512599,1477.202563,738.601281498,738.601281498
134.0,2635.06424724,1317.53212362,658.76606181,658.76606181
135.0,2942.16343207,1471.08171603,735.540858017,735.540858017
136.0,2693.93006173,1346.96503087,673.482515433,673.482515433
137.0,2792.95567786,1396.47783893,698.238919465,698.238919465
138.0,1917.56007206,958.78003603,479.390018015,479.390018015
139.0,2006.89801674,1003.44900837,501.724504185,501.724504185
140.0,1593.1992181,796.59960905,398.299804525,398.299804525
141.0,2452.67181483,1226.33590742,613.167953708,613.167953708
142.0,3063.7172878,1531.8586439,765.92932195,765.92932195
143.0,3349.5212094,1674.7606047,837.38030235,837.38030235
144.0,2872.46503951,1436.23251976,718.116259878,718.116259878
145.0,3026.23480627,1513.11740313,756.558701567,756.558701567
146.0,2887.06700247,1443.53350123,721.766750617,721.766750617
147.0,2824.85453784,1412.42726892,706.21363446,706.21363446
148.0,2831.53022416,1415.76511208,707.88255604,707.88255604
149.0,2876.25203834,1438.12601917,719.063009585,719.063009585
150.0,2840.7775469,1420.38877345,710.194386725,710.194386725
151.0,2178.59878265,1089.29939132,544.649695662,544.649695662
152.0,2305.75387387,1152.87693694,576.438468468,576.438468468
153.0,2954.8102468,1477.4051234,738.7025617,738.7025617
154.0,2597.84597494,1298.92298747,649.461493735,649.461493735
155.0,2548.75590163,1274.37795082,637.188975408,637.188975408
156.0,2654.2106088,1327.1053044,663.5526522,663.5526522
157.0,2746.93043151,1373.46521575,686.732607877,686.732607877
158.0,2342.28520219,1171.14260109,585.571300547,585.571300547
159.0,2355.28429588,1177.64214794,588.82107397,588.82107397
160.0,2449.09618337,1224.54809168,612.274045842,612.274045842
