hour_ending,total,process,other
1.0,1612.24915131,883.751386405,728.497764905
2.0,1625.71464417,891.132471378,734.582172792
3.0,1605.69358242,880.157963459,725.535618961
4.0,1609.05995563,882.0032347,727.05672093
5.0,1599.84672367,876.953018664,722.893705006
6.0,1665.57959015,912.984367687,752.595222463
7.0,1854.80520039,1016.70803549,838.097164895
8.0,1845.76914597,1011.754939,834.014206971
9.0,1916.10862843,1050.31139604,865.797232389
10.0,1827.87421467,1001.94586555,825.928349122
11.0,1821.49582331,998.449562137,823.046261173
12.0,1833.36671833,1004.95657126,828.410147073
13.0,1811.39670366,992.913748405,818.482955255
14.0,1838.68204446,1007.87015743,830.811887028
15.0,1870.39682371,1025.25455494,845.142268768
16.0,1847.36374381,1012.62901485,834.734728958
17.0,1810.00143055,992.148932033,817.852498517
18.0,1789.24951145,980.773806011,808.475705439
19.0,1759.8380402,964.651962516,795.186077684
20.0,1772.41764537,971.547449792,800.870195578
21.0,1600.55543382,877.34149682,723.213937
22.0,1618.09601005,886.956331195,731.139678855
23.0,1583.36921267,867.920901525,715.448311145
24.0,1595.41728523,874.525030186,720.892255044
25.0,1669.1231409,914.926758468,754.196382432
26.0,1688.25831497,925.415668696,762.842646274
27.0,1604.63051719,879.575246222,725.055270968
28.0,1601.44132151,877.827094516,723.614226994
29.0,1745.30948211,956.688160305,788.621321805
30.0,1823.09042115,999.32363799,823.76678316
31.0,1874.47190708,1027.48830434,846.983602736
32.0,2102.14504299,1152.28691214,949.858130848
33.0,2657.77380116,1456.85378691,1200.92001425
34.0,2789.06235658,1528.81936542,1260.24299116
35.0,2901.21573793,1590.29603369,1310.91970424
36.0,2854.99454779,1564.95997392,1290.03457387
37.0,2909.01154959,1594.56929342,1314.44225617
38.0,2983.07176034,1635.16526078,1347.90649956
39.0,3063.86471752,1679.45177063,1384.41294689
40.0,3002.38411195,1645.75129055,1356.6328214
41.0,2873.57604205,1575.14538559,1298.43065646
42.0,2532.86363709,1388.38451181,1144.47912528
43.0,2248.69301385,1232.61691096,1016.07610289
44.0,2025.60434672,1110.33127124,915.273075485
45.0,1856.75415331,1017.77635043,838.977802882
46.0,1849.48987426,1013.79444932,835.69542494
47.0,1827.69703713,1001.84874601,825.848291122
48.0,1936.12969019,1061.28590397,874.843786225
49.0,1954.37897657,1071.2892165,883.089760073
50.0,1915.75427335,1050.11715696,865.63711639
51.0,1919.47500165,1052.15666729,867.318334363
52.0,1919.82935672,1052.35090636,867.478450358
53.0,1946.40598737,1066.91883723,879.487150137
54.0,2048.99178169,1123.1510504,925.840731289
55.0,2326.62898323,1275.33736824,1051.29161499
56.0,2573.28226288,1410.53990668,1162.7423562
