hour_ending,hvac,lighting,total,other
1.0,616.834702481,798.902586701,2769.6461534,1353.90886422
2.0,598.536786883,788.763812381,2742.58390596,1355.2833067
3.0,607.766438652,770.953291638,2687.9505325,1309.23080221
4.0,626.721745588,763.784912677,2663.44704825,1272.94038998
5.0,646.572884578,778.836643651,2681.11690423,1255.707376
6.0,710.325582959,787.327872549,2718.50007305,1220.84661754
7.0,744.779303883,873.647583509,2884.53317987,1266.10629248
8.0,934.890453941,990.186305257,2823.87525334,898.798494145
9.0,789.159434181,958.502666679,2691.11738088,943.455280021
10.0,672.986976574,889.803609481,2472.42026834,909.629682286
11.0,567.405737618,810.66613555,2247.8800705,869.808197328
12.0,493.189370007,778.917377144,2158.8293426,886.722595448
13.0,463.698344783,765.024478749,2118.86531222,890.142488686
14.0,459.477723796,751.184617941,2077.55585228,866.893510542
15.0,448.593757782,715.134568079,1979.09097466,815.3626488
16.0,423.194191481,725.583952236,2021.3229903,872.544846583
17.0,422.278458816,726.766827053,2045.2148263,896.169540435
18.0,489.941119802,719.3675484,2345.49736154,1136.18869334
19.0,523.868747247,822.203674529,2837.07241939,1490.99999762
20.0,532.66559825,833.265615117,2913.57613046,1547.6449171
21.0,591.048555389,837.172357019,2930.04083576,1501.81992335
22.0,592.375643909,833.423463986,2923.58038231,1497.78127441
23.0,567.439098539,816.610315858,2864.91558998,1480.86617558
24.0,560.86979861,767.49455686,2700.60410404,1372.23974857
25.0,699.20605379,762.747257872,2590.75842443,1128.80511276
26.0,694.745612385,721.720291646,2491.02092896,1074.55502493
27.0,698.359103147,722.581382258,2506.82840773,1085.88792232
28.0,750.459016871,725.140105495,2517.89608819,1042.29696582
29.0,885.016092845,777.492843312,2582.6578538,920.148917639
30.0,869.924384149,874.957745365,2643.86427071,898.982141195
31.0,797.359414171,1196.78913928,2976.84779318,982.699239725
32.0,764.541826184,1407.01957277,2972.77241788,801.211018927
33.0,685.878304648,1375.15638766,2818.73127447,757.696582163
34.0,695.954220607,1531.02002286,3088.59910638,861.624862914
35.0,717.800014452,1610.5198868,3264.41168741,936.09178615
36.0,717.127740471,1575.67247587,3225.69433805,932.89412171
37.0,685.816106891,1497.29384562,3065.28998288,882.18003036
38.0,692.024349915,1511.78694989,3072.7748182,868.963518392
39.0,659.263080063,1446.16021053,2905.778845,800.355554398
40.0,677.262009495,1433.4071375,2844.18187697,733.512729969
41.0,721.756849636,1405.42892253,2760.16454768,632.978775516
42.0,710.603850927,1414.21433019,2907.21279402,782.394612901
43.0,741.878418328,1506.26807017,3265.78545941,1017.63897091
44.0,716.50576688,1351.45857101,3142.18283153,1074.21849365
45.0,805.674956654,1209.4240014,3112.97266208,1097.87370403
46.0,729.312179916,1042.99719302,2949.36203936,1177.05266642
47.0,702.585837697,887.344654033,2749.2770129,1159.34652117
48.0,527.541933738,802.495651159,2677.05234064,1347.01475574
49.0,540.415176626,765.654629794,2595.41566834,1289.34586192
50.0,527.035603043,755.864796846,2602.43543686,1319.53503697
51.0,534.10464011,737.177130116,2545.69054222,1274.408772
52.0,550.336563939,743.306005169,2562.77426229,1269.13169318
53.0,791.225184707,793.554761898,2621.67307043,1036.89312382
54.0,764.627044801,899.580899019,2696.39598294,1032.18803912
55.0,708.684456613,1178.65416734,2921.36204071,1034.02341676
56.0,677.960454588,1395.56618501,2933.34137522,859.814735619
57.0,695.829477901,1457.68412494,2974.11370391,820.600101076
58.0,672.944644802,1500.52481173,3023.03363368,849.564177148
59.0,669.595309474,1505.10856385,3050.99818048,876.29430716
60.0,690.015317237,1515.03810929,3101.25816728,896.20474076
61.0,656.622169994,1435.2728424,2934.22360553,842.328593138
62.0,669.537863403,1456.90844949,2951.98989414,825.543581248
63.0,643.236514326,1393.80049975,2785.40542781,748.368413734
64.0,669.16250733,1398.44059664,2761.82463014,694.221526175
65.0,706.949717478,1372.11865205,2689.40893119,610.340561662
66.0,690.731374795,1382.28731607,2842.32686649,769.30817563
67.0,704.509776697,1432.32947512,3108.44752082,971.608269001
68.0,690.566198514,1273.68801177,2967.13222997,1002.87801968
69.0,758.301261036,1144.66545769,2953.54913725,1050.58241853
70.0,711.609966331,1011.15965612,2859.15342561,1136.38380316
71.0,687.537219649,882.559991742,2732.40726032,1162.31004893
