hour_ending,total,pumping,process,other
7792.0,321.20362441,160.601812205,80.3009061025,80.3009061025
7793.0,333.186124529,166.593062265,83.2965311323,83.2965311323
7794.0,594.368316524,297.184158262,148.592079131,148.592079131
7795.0,600.758983254,300.379491627,150.189745813,150.189745813
7796.0,414.485572308,207.242786154,103.621393077,103.621393077
7797.0,302.503662103,151.251831052,75.6259155258,75.6259155258
7798.0,304.900162127,152.450081063,76.2250405317,76.2250405317
7799.0,1211.75755752,605.87877876,302.93938938,302.93938938
7800.0,1696.72201689,848.361008445,424.180504223,424.180504223
7801.0,1749.3723962,874.6861981,437.34309905,437.34309905
7802.0,1759.82985085,879.914925425,439.957462712,439.957462712
7803.0,1762.51683573,881.258417865,440.629208932,440.629208932
7804.0,1603.18589475,801.592947375,400.796473687,400.796473687
7805.0,1387.97293049,693.986465245,346.993232622,346.993232622
7806.0,947.961001862,473.980500931,236.990250465,236.990250465
7807.0,931.185501695,465.592750847,232.796375424,232.796375424
7808.0,1269.74559597,634.872797985,317.436398993,317.436398993
7809.0,1437.39166583,718.695832915,359.347916457,359.347916457
7810.0,1071.74385916,535.87192958,267.93596479,267.93596479
7811.0,1018.94823742,509.47411871,254.737059355,254.737059355
7812.0,975.99279002,487.99639501,243.998197505,243.998197505
7813.0,1024.93948748,512.46974374,256.23487187,256.23487187
7814.0,1031.8385027,515.91925135,257.959625675,257.959625675
7815.0,935.252289614,467.626144807,233.813072403,233.813072403
7816.0,845.710334177,422.855167088,211.427583544,211.427583544
7817.0,1060.30601813,530.153009065,265.076504532,265.076504532
7818.0,797.27198521,398.635992605,199.317996303,199.317996303
7819.0,515.211194523,257.605597262,128.802798631,128.802798631
7820.0,475.923118375,237.961559188,118.980779594,118.980779594
7821.0,644.803748844,322.401874422,161.200937211,161.200937211
7822.0,714.084385897,357.042192948,178.521096474,178.521096474
7823.0,509.292565677,254.646282838,127.323141419,127.323141419
7824.0,507.368103536,253.684051768,126.842025884,126.842025884
7825.0,604.026937832,302.013468916,151.006734458,151.006734458
7826.0,457.513640919,228.75682046,114.37841023,114.37841023
7827.0,415.647511714,207.823755857,103.911877929,103.911877929
7828.0,413.904602606,206.952301303,103.476150651,103.476150651
7829.0,339.722033685,169.861016842,84.9305084212,84.9305084212
7830.0,414.485572308,207.242786154,103.621393077,103.621393077
7831.0,326.613904767,163.306952384,81.6534761918,81.6534761918
7832.0,291.46523775,145.732618875,72.8663094375,72.8663094375
7833.0,278.466040651,139.233020325,69.6165101627,69.6165101627
7834.0,499.016664059,249.508332029,124.754166015,124.754166015
7835.0,923.306100102,461.653050051,230.826525025,230.826525025
7836.0,464.521587958,232.260793979,116.13039699,116.13039699
7837.0,208.568123289,104.284061645,52.1420308223,52.1420308223
7838.0,201.487555036,100.743777518,50.371888759,50.371888759
7839.0,214.595683955,107.297841977,53.6489209887,53.6489209887
7840.0,241.901259984,120.950629992,60.475314996,60.475314996
7841.0,186.418653371,93.2093266855,46.6046633427,46.6046633427
7842.0,327.267495683,163.633747841,81.8168739207,81.8168739207
7843.0,390.992609953,195.496304977,97.7481524883,97.7481524883
7844.0,353.592685339,176.79634267,88.3981713348,88.3981713348
7845.0,515.574300588,257.787150294,128.893575147,128.893575147
7846.0,1040.26256339,520.131281695,260.065640847,260.065640847
7847.0,1831.83378339,915.916891695,457.958445848,457.958445848
7848.0,1755.32733566,877.66366783,438.831833915,438.831833915
7849.0,1390.47836233,695.239181165,347.619590582,347.619590582
7850.0,1391.16826385,695.584131925,347.792065962,347.792065962
7851.0,1571.08731867,785.543659335,392.771829668,392.771829668
7852.0,1488.44437846,744.22218923,372.111094615,372.111094615
7853.0,1493.12844668,746.56422334,373.28211167,373.28211167
7854.0,1028.42530569,514.212652845,257.106326422,257.106326422
7855.0,237.253502362,118.626751181,59.3133755905,59.3133755905
7856.0,338.305920035,169.152960017,84.5764800087,84.5764800087
7857.0,365.611496064,182.805748032,91.402874016,91.402874016
7858.0,268.117517821,134.05875891,67.0293794552,67.0293794552
7859.0,198.546395916,99.273197958,49.636598979,49.636598979
7860.0,219.134509757,109.567254879,54.7836274393,54.7836274393
7861.0,445.494830193,222.747415097,111.373707548,111.373707548
7862.0,362.597715731,181.298857865,90.6494289327,90.6494289327
7863.0,794.730242761,397.365121381,198.68256069,198.68256069
7864.0,857.947008542,428.973504271,214.486752135,214.486752135
7865.0,680.133968893,340.066984446,170.033492223,170.033492223
7866.0,450.977731763,225.488865882,112.744432941,112.744432941
7867.0,425.269822416,212.634911208,106.317455604,106.317455604
7868.0,779.661341096,389.830670548,194.915335274,194.915335274
7869.0,1023.3781314,511.6890657,255.84453285,255.84453285
7870.0,1184.5246027,592.26230135,296.131150675,296.131150675
7871.0,2778.66915645,1389.33457823,694.667289113,694.667289113
7872.0,3455.1720647,1727.58603235,863.793016175,863.793016175
7873.0,3593.47916456,1796.73958228,898.36979114,898.36979114
7874.0,2485.06159292,1242.53079646,621.26539823,621.26539823
7875.0,1852.34927602,926.17463801,463.087319005,463.087319005
7876.0,1939.13162537,969.565812685,484.782906342,484.782906342
7877.0,1303.33290692,651.66645346,325.83322673,325.83322673
7878.0,544.731717545,272.365858773,136.182929386,136.182929386
7879.0,325.270412329,162.635206165,81.3176030823,81.3176030823
7880.0,592.770649841,296.385324921,148.19266246,148.19266246
7881.0,555.515967652,277.757983826,138.878991913,138.878991913
7882.0,311.508692495,155.754346247,77.8771731237,77.8771731237
7883.0,271.78488907,135.892444535,67.9462222675,67.9462222675
7884.0,429.155057303,214.577528652,107.288764326,107.288764326
7885.0,385.727572022,192.863786011,96.4318930055,96.4318930055
7886.0,439.648822559,219.824411279,109.91220564,109.91220564
7887.0,373.563518871,186.781759435,93.3908797177,93.3908797177
7888.0,367.354405173,183.677202587,91.8386012933,91.8386012933
7889.0,478.210686579,239.10534329,119.552671645,119.552671645
7890.0,706.386537336,353.193268668,176.596634334,176.596634334
7891.0,694.331416004,347.165708002,173.582854001,173.582854001
7892.0,487.615133643,243.807566822,121.903783411,121.903783411
7893.0,445.494830193,222.747415097,111.373707548,111.373707548
7894.0,768.622916743,384.311458372,192.155729186,192.155729186
7895.0,1273.55820965,636.779104825,318.389552412,318.389552412
7896.0,1813.8237226,906.9118613,453.45593065,453.45593065
7897.0,2328.63550046,1164.31775023,582.158875115,582.158875115
7898.0,2472.57074431,1236.28537216,618.142686078,618.142686078
7899.0,1527.1514849,763.57574245,381.787871225,381.787871225
7900.0,876.755902668,438.377951334,219.188975667,219.188975667
7901.0,1166.4056101,583.20280505,291.601402525,291.601402525
7902.0,1501.87930283,750.939651415,375.469825707,375.469825707
7903.0,1116.44221566,558.22110783,279.110553915,279.110553915
7904.0,414.158776851,207.079388425,103.539694213,103.539694213
7905.0,399.925019133,199.962509567,99.9812547833,99.9812547833
7906.0,450.215209028,225.107604514,112.553802257,112.553802257
7907.0,367.935374875,183.967687437,91.9838437187,91.9838437187
7908.0,447.746087791,223.873043895,111.936521948,111.936521948
7909.0,456.242769694,228.121384847,114.060692424,114.060692424
7910.0,824.250765782,412.125382891,206.062691445,206.062691445
7911.0,966.261547499,483.130773749,241.565386875,241.565386875
7912.0,1005.80379789,502.901898945,251.450949473,251.450949473
7913.0,688.848514434,344.424257217,172.212128608,172.212128608
7914.0,447.96395143,223.981975715,111.990987858,111.990987858
7915.0,522.073899137,261.036949569,130.518474784,130.518474784
7916.0,640.591718499,320.295859249,160.147929625,160.147929625
7917.0,781.186386565,390.593193283,195.296596641,195.296596641
7918.0,904.279342336,452.139671168,226.069835584,226.069835584
7919.0,2972.8945902,1486.4472951,743.22364755,743.22364755
7920.0,4042.16932812,2021.08466406,1010.54233203,1010.54233203
7921.0,4106.07599543,2053.03799772,1026.51899886,1026.51899886
7922.0,3530.98861091,1765.49430545,882.747152727,882.747152727
7923.0,2215.74582509,1107.87291254,553.936456272,553.936456272
7924.0,1640.83999361,820.419996805,410.209998402,410.209998402
7925.0,1021.74415411,510.872077055,255.436038527,255.436038527
7926.0,800.104212511,400.052106256,200.026053128,200.026053128
7927.0,560.236346487,280.118173243,140.059086622,140.059086622
7928.0,302.757836348,151.378918174,75.689459087,75.689459087
7929.0,300.797063601,150.3985318,75.1992659002,75.1992659002
7930.0,461.398875806,230.699437903,115.349718951,115.349718951
7931.0,504.753739874,252.376869937,126.188434969,126.188434969
7932.0,343.861442817,171.930721408,85.9653607042,85.9653607042
7933.0,342.191154922,171.095577461,85.5477887305,85.5477887305
7934.0,334.674859393,167.337429697,83.6687148483,83.6687148483
7935.0,351.34142774,175.67071387,87.835356935,87.835356935
7936.0,340.48455642,170.24227821,85.121139105,85.121139105
7937.0,344.224548882,172.112274441,86.0561372205,86.0561372205
7938.0,298.364252971,149.182126485,74.5910632427,74.5910632427
7939.0,298.763669641,149.38183482,74.6909174102,74.6909174102
7940.0,301.523275729,150.761637865,75.3808189323,75.3808189323
7941.0,372.365268859,186.18263443,93.0913172148,93.0913172148
7942.0,448.435989313,224.217994657,112.108997328,112.108997328
7943.0,2054.01838409,1027.00919204,513.504596022,513.504596022
7944.0,2772.89577003,1386.44788502,693.223942508,693.223942508
7945.0,3463.0877769,1731.54388845,865.771944225,865.771944225
7946.0,2579.50548023,1289.75274012,644.876370058,644.876370058
7947.0,1976.71310301,988.356551505,494.178275752,494.178275752
7948.0,1440.91379465,720.456897325,360.228448662,360.228448662
7949.0,1130.7849052,565.3924526,282.6962263,282.6962263
7950.0,1419.52684747,709.763423735,354.881711867,354.881711867
7951.0,766.153795507,383.076897753,191.538448877,191.538448877
7952.0,503.737042894,251.868521447,125.934260724,125.934260724
7953.0,531.877762871,265.938881435,132.969440718,132.969440718
7954.0,450.941421156,225.470710578,112.735355289,112.735355289
7955.0,382.132821986,191.066410993,95.5332054965,95.5332054965
7956.0,448.109193855,224.054596928,112.027298464,112.027298464
7957.0,449.416375687,224.708187843,112.354093922,112.354093922
7958.0,446.112110502,223.056055251,111.528027625,111.528027625
7959.0,443.134640775,221.567320387,110.783660194,110.783660194
7960.0,359.838109643,179.919054822,89.9595274108,89.9595274108
7961.0,338.05174579,169.025872895,84.5129364475,84.5129364475
7962.0,482.713201776,241.356600888,120.678300444,120.678300444
7963.0,697.744613007,348.872306503,174.436153252,174.436153252
7964.0,771.636697076,385.818348538,192.909174269,192.909174269
7965.0,877.591046616,438.795523308,219.397761654,219.397761654
7966.0,745.565681665,372.782840833,186.391420416,186.391420416
7967.0,2396.02798598,1198.01399299,599.006996495,599.006996495
7968.0,2942.97465051,1471.48732526,735.743662628,735.743662628
7969.0,3501.39546668,1750.69773334,875.34886667,875.34886667
7970.0,3158.11499356,1579.05749678,789.52874839,789.52874839
7971.0,1895.48627645,947.743138225,473.871569113,473.871569113
7972.0,1274.93801269,637.469006345,318.734503173,318.734503173
7973.0,1039.42741944,519.71370972,259.85685486,259.85685486
7974.0,784.599583569,392.299791784,196.149895892,196.149895892
7975.0,729.915810297,364.957905149,182.478952574,182.478952574
7976.0,476.903504748,238.451752374,119.225876187,119.225876187
7977.0,481.769126009,240.884563004,120.442281502,120.442281502
7978.0,300.325025717,150.162512859,75.0812564293,75.0812564293
7979.0,300.216093898,150.108046949,75.0540234745,75.0540234745
7980.0,299.272018131,149.636009065,74.8180045327,74.8180045327
7981.0,301.41434391,150.707171955,75.3535859775,75.3535859775
7982.0,1058.59941963,529.299709815,264.649854908,264.649854908
7983.0,1249.01223971,624.506119855,312.253059927,312.253059927
7984.0,1250.13786851,625.068934255,312.534467128,312.534467128
7985.0,1252.78854278,626.39427139,313.197135695,313.197135695
7986.0,427.194284556,213.597142278,106.798571139,106.798571139
7987.0,551.848596403,275.924298201,137.962149101,137.962149101
7988.0,736.088613389,368.044306694,184.022153347,184.022153347
7989.0,601.993543872,300.996771936,150.498385968,150.498385968
7990.0,405.444231309,202.722115655,101.361057827,101.361057827
7991.0,1340.18817243,670.094086215,335.047043107,335.047043107
7992.0,1612.08199332,806.04099666,403.02049833,403.02049833
7993.0,2441.52517582,1220.76258791,610.381293955,610.381293955
7994.0,2098.1720815,1049.08604075,524.543020375,524.543020375
7995.0,1141.42391288,570.71195644,285.35597822,285.35597822
7996.0,443.570368053,221.785184027,110.892592013,110.892592013
7997.0,282.750692209,141.375346105,70.6876730523,70.6876730523
7998.0,271.458093612,135.729046806,67.864523403,67.864523403
7999.0,233.041472017,116.520736009,58.2603680043,58.2603680043
8000.0,442.444739253,221.222369627,110.611184813,110.611184813
8001.0,595.312392291,297.656196146,148.828098073,148.828098073
8002.0,544.187058448,272.093529224,136.046764612,136.046764612
8003.0,420.041095091,210.020547545,105.010273773,105.010273773
8004.0,551.122384275,275.561192137,137.780596069,137.780596069
8005.0,420.513132975,210.256566488,105.128283244,105.128283244
8006.0,400.578610049,200.289305025,100.144652512,100.144652512
8007.0,336.054662437,168.027331218,84.0136656092,84.0136656092
8008.0,402.285208551,201.142604275,100.571302138,100.571302138
8009.0,368.661587004,184.330793502,92.165396751,92.165396751
8010.0,369.278867313,184.639433657,92.3197168283,92.3197168283
8011.0,402.975110073,201.487555037,100.743777518,100.743777518
8012.0,518.551770314,259.275885157,129.637942579,129.637942579
8013.0,691.789673554,345.894836777,172.947418388,172.947418388
8014.0,596.655884728,298.327942364,149.163971182,149.163971182
8015.0,1013.64688888,506.82344444,253.41172222,253.41172222
8016.0,1560.01258371,780.006291855,390.003145927,390.003145927
8017.0,1930.59863286,965.29931643,482.649658215,482.649658215
8018.0,2122.79067265,1061.39533633,530.697668163,530.697668163
8019.0,1410.92123374,705.46061687,352.730308435,352.730308435
8020.0,1290.44264164,645.22132082,322.61066041,322.61066041
8021.0,1179.58636023,589.793180115,294.896590058,294.896590058
8022.0,1805.07286646,902.53643323,451.268216615,451.268216615
8023.0,1095.92672303,547.963361515,273.981680757,273.981680757
8024.0,694.839764494,347.419882247,173.709941123,173.709941123
8025.0,706.568090368,353.284045184,176.642022592,176.642022592
