hour_ending,total,process,other
1.0,143.212381479,107.409286109,35.8030953697
2.0,142.063206315,106.547404736,35.5158015788
3.0,143.349596424,107.512197318,35.837399106
4.0,143.869869756,107.902402317,35.967467439
5.0,140.896879283,105.672659462,35.2242198208
6.0,157.6714063,118.253554725,39.417851575
7.0,165.081013326,123.810759995,41.2702533315
8.0,153.509219638,115.131914728,38.3773049095
9.0,154.321074728,115.740806046,38.580268682
10.0,150.862114658,113.146585993,37.7155286645
11.0,148.215009679,111.161257259,37.0537524197
12.0,139.793442434,104.845081825,34.9483606085
13.0,137.529395843,103.147046882,34.3823489608
14.0,135.425433354,101.569075016,33.8563583385
15.0,137.472222949,103.104167212,34.3680557372
16.0,141.914556791,106.435917593,35.4786391977
17.0,140.914031151,105.685523363,35.2285077878
18.0,156.991048865,117.743286649,39.2477622163
19.0,154.298205571,115.723654178,38.5745513928
20.0,154.160990626,115.62074297,38.5402476565
21.0,151.782598247,113.836948685,37.9456495618
22.0,153.331983667,114.99898775,38.3329959168
23.0,158.95207912,119.21405934,39.73801978
24.0,147.317395248,110.488046436,36.829348812
25.0,144.361556642,108.271167482,36.0903891605
26.0,144.824657082,108.618492812,36.2061642705
27.0,144.407294957,108.305471218,36.1018237393
28.0,144.332970196,108.249727647,36.083242549
29.0,143.624026313,107.718019735,35.9060065783
30.0,154.481158831,115.860869123,38.6202897078
31.0,199.967913074,149.975934806,49.9919782685
32.0,207.417541126,155.563155844,51.8543852815
33.0,216.965414377,162.724060783,54.2413535943
34.0,241.103810106,180.82785758,60.2759525265
35.0,241.33250168,180.99937626,60.33312542
36.0,242.641760947,181.98132071,60.6604402367
37.0,235.740992675,176.805744506,58.9352481688
38.0,252.601279033,189.450959275,63.1503197582
39.0,247.152702261,185.364526696,61.7881755652
40.0,235.072069818,176.304052363,58.7680174545
41.0,211.311015188,158.483261391,52.827753797
42.0,207.526169624,155.644627218,51.881542406
43.0,192.049467294,144.037100471,48.0123668235
44.0,174.05715764,130.54286823,43.51428941
45.0,178.642423717,133.981817788,44.6606059293
46.0,164.314896551,123.236172413,41.0787241378
47.0,159.741065053,119.80579879,39.9352662632
48.0,151.222303889,113.416727917,37.8055759722
49.0,148.769586748,111.577190061,37.192396687
50.0,149.084037664,111.813028248,37.271009416
51.0,149.547138103,112.160353577,37.3867845257
52.0,148.803890484,111.602917863,37.200972621
53.0,147.500348508,110.625261381,36.875087127
54.0,154.166707915,115.625030936,38.5416769787
55.0,193.18149059,144.886117942,48.2953726475
56.0,205.845286549,154.383964912,51.4613216373
57.0,222.808484115,167.106363086,55.7021210287
58.0,215.421746247,161.566309685,53.8554365618
59.0,230.355306086,172.766479565,57.5888265215
60.0,233.608443739,175.206332804,58.4021109348
61.0,222.202451442,166.651838582,55.5506128605
62.0,236.724366447,177.543274835,59.1810916117
63.0,225.335526018,169.001644513,56.3338815045
64.0,214.66706405,161.000298037,53.6667660125
65.0,190.825967368,143.119475526,47.706491842
66.0,196.051569854,147.03867739,49.0128924635
67.0,176.069643499,132.052232624,44.0174108748
68.0,171.427204529,128.570403397,42.8568011322
69.0,172.730746506,129.548059879,43.1826866265
70.0,155.155798977,116.366849233,38.7889497443
71.0,152.828862202,114.621646652,38.2072155505
72.0,154.532614435,115.899460826,38.6331536087
73.0,151.834053852,113.875540389,37.958513463
74.0,153.789366817,115.342025113,38.4473417043
75.0,153.543523374,115.15764253,38.3858808435
76.0,152.926056122,114.694542092,38.2315140305
77.0,152.03415898,114.025619235,38.008539745
78.0,144.218624408,108.163968306,36.054656102
79.0,154.789892457,116.092419343,38.6974731143
80.0,153.297679931,114.973259948,38.3244199828
81.0,156.482210111,117.361657583,39.1205525278
82.0,159.215074431,119.411305823,39.8037686078
83.0,157.322651649,117.991988737,39.3306629122
84.0,148.455135833,111.341351875,37.1137839582
85.0,142.177552102,106.633164077,35.5443880255
86.0,139.135954156,104.351965617,34.783988539
87.0,140.085024192,105.063768144,35.021256048
88.0,144.544509902,108.408382427,36.1361274755
89.0,136.91764588,102.68823441,34.22941147
90.0,155.624616705,116.718462529,38.9061541762
91.0,154.1209696,115.5907272,38.5302424
92.0,155.413076998,116.559807748,38.8532692495
93.0,154.241032677,115.680774508,38.5602581693
94.0,151.902661324,113.926995993,37.975665331
95.0,152.651626232,114.488719674,38.162906558
96.0,150.633423083,112.975067312,37.6583557707
97.0,151.325215097,113.493911323,37.8313037743
98.0,152.051310848,114.038483136,38.012827712
99.0,151.885509456,113.914132092,37.971377364
100.0,150.547663743,112.910747807,37.6369159357
101.0,151.811184694,113.858388521,37.9527961735
102.0,148.632371803,111.474278852,37.1580929507
103.0,151.268042204,113.451031653,37.817010551
104.0,146.962923307,110.22219248,36.7407308268
105.0,154.847065351,116.135299013,38.7117663377
106.0,152.708799125,114.531599344,38.1771997813
107.0,145.710836934,109.2831277,36.4277092335
108.0,144.921851001,108.691388251,36.2304627502
109.0,141.159874594,105.869905945,35.2899686485
110.0,133.830309619,100.372732214,33.4575774047
111.0,139.050194816,104.287646112,34.762548704
112.0,137.700914524,103.275685893,34.425228631
113.0,135.774188006,101.830641004,33.9435470015
114.0,151.742577222,113.806932916,37.9356443055
115.0,153.21192059,114.908940443,38.3029801475
116.0,149.369902132,112.027426599,37.342475533
117.0,148.586633488,111.439975116,37.146658372
118.0,150.193191802,112.644893852,37.5482979505
119.0,146.322586897,109.741940173,36.5806467243
120.0,145.619360304,109.214520228,36.404840076
121.0,146.133916348,109.600437261,36.533479087
122.0,146.391194369,109.793395777,36.5977985923
123.0,147.185897592,110.389423194,36.796474398
124.0,145.356364993,109.017273745,36.3390912482
125.0,144.870395396,108.652796547,36.217598849
126.0,163.788905928,122.841679446,40.947226482
127.0,200.208039228,150.156029421,50.052009807
128.0,205.622312263,154.216734197,51.4055780657
129.0,222.048084629,166.536063472,55.5120211573
130.0,227.170775906,170.378081929,56.7926939765
131.0,247.335655521,185.501741641,61.8339138802
132.0,238.342359339,178.756769504,59.5855898348
133.0,236.78725663,177.590442473,59.1968141575
134.0,249.908435738,187.431326803,62.4771089345
135.0,244.694267831,183.520700873,61.1735669577
136.0,226.924932463,170.193699347,56.7312331158
137.0,217.337038186,163.002778639,54.3342595465
138.0,216.605225147,162.45391886,54.1513062867
139.0,202.031854537,151.523890903,50.5079636343
140.0,188.836350667,141.627263,47.2090876668
141.0,184.868551843,138.651413882,46.2171379608
142.0,185.560343857,139.170257893,46.3900859643
143.0,178.745334925,134.059001194,44.6863337313
144.0,167.04776087,125.285820652,41.7619402175
145.0,165.727067025,124.295300269,41.4317667562
146.0,161.118931792,120.839198844,40.279732948
147.0,148.866780667,111.6500855,37.2166951668
148.0,147.763343819,110.822507864,36.9408359547
149.0,146.139633637,109.604725228,36.5349084093
150.0,156.282104983,117.211578737,39.0705262457
151.0,202.414912925,151.811184694,50.6037282313
152.0,210.207578339,157.655683754,52.5518945848
153.0,232.344922788,174.258692091,58.086230697
154.0,236.295569744,177.221677308,59.073892436
155.0,241.189569446,180.892177084,60.2973923615
156.0,229.486278102,172.114708576,57.3715695255
157.0,221.710764556,166.283073417,55.427691139
158.0,231.990450847,173.992838135,57.9976127118
159.0,232.773719491,174.580289618,58.1934298727
160.0,225.815778325,169.361833744,56.4539445812
161.0,213.803753354,160.352815015,53.4509383385
162.0,216.267905074,162.200928806,54.0669762685
163.0,184.205346276,138.154009707,46.051336569
164.0,173.668381963,130.251286472,43.4170954908
165.0,168.276978085,126.207733564,42.0692445212
166.0,168.854424312,126.640818234,42.213606078
167.0,179.803033459,134.852275094,44.9507583648
168.0,160.032646811,120.024485108,40.0081617028
169.0,149.838719861,112.379039896,37.4596799653
170.0,149.39277129,112.044578468,37.3481928225
171.0,148.312203598,111.234152698,37.0780508995
172.0,147.637563453,110.72817259,36.9093908632
173.0,147.471762061,110.603821546,36.8679405152
174.0,148.695261986,111.521446489,37.1738154965
175.0,184.079565909,138.059674432,46.0198914773
176.0,203.998602081,152.998951561,50.9996505202
177.0,216.908241483,162.681181112,54.2270603707
178.0,229.817880885,172.363410664,57.4544702212
179.0,234.105847914,175.579385935,58.5264619785
180.0,232.23629429,174.177220718,58.0590735725
181.0,225.409850779,169.057388084,56.3524626948
182.0,234.929137584,176.196853188,58.732284396
183.0,222.505467779,166.879100834,55.6263669448
184.0,222.837070562,167.127802922,55.7092676405
185.0,206.19975849,154.649818867,51.5499396225
186.0,201.91750875,151.438131562,50.4793771875
187.0,183.027584665,137.270688499,45.7568961663
188.0,177.773395732,133.330046799,44.443348933
189.0,167.32219076,125.49164307,41.83054769
190.0,168.23123977,126.173429828,42.0578099425
191.0,175.274940277,131.456205208,43.8187350693
192.0,159.203639852,119.402729889,39.800909963
193.0,155.841873701,116.881405276,38.9604684252
194.0,147.706170925,110.779628194,36.9265427313
195.0,149.48424792,112.11318594,37.37106198
196.0,147.39172001,110.543790008,36.8479300025
197.0,147.105855541,110.329391656,36.7764638853
198.0,148.958257297,111.718692973,37.2395643243
199.0,176.241162181,132.180871636,44.0602905452
200.0,197.200745018,147.900558763,49.3001862545
201.0,216.096386393,162.072289795,54.0240965982
202.0,221.350575325,166.012931494,55.3376438312
203.0,233.614161028,175.210620771,58.403540257
204.0,229.429105208,172.071828906,57.357276302
205.0,218.869271738,164.151953803,54.7173179345
206.0,223.517427997,167.638070998,55.8793569992
207.0,229.817880885,172.363410664,57.4544702212
208.0,224.695189608,168.521392206,56.173797402
209.0,200.225191096,150.168893322,50.056297774
210.0,199.298990218,149.474242664,49.8247475545
211.0,180.471956316,135.353967237,45.117989079
212.0,174.297283794,130.722962846,43.5743209485
213.0,167.762422042,125.821816531,41.9406055105
214.0,168.105459404,126.079094553,42.026364851
215.0,173.868487091,130.401365318,43.4671217727
216.0,165.389746953,124.042310215,41.3474367382
217.0,151.262324914,113.446743685,37.8155812285
218.0,150.187474512,112.640605884,37.546868628
219.0,150.970743156,113.228057367,37.742685789
220.0,148.369376492,111.277032369,37.092344123
221.0,148.157836785,111.118377589,37.0394591963
222.0,156.259235825,117.194426869,39.0648089562
223.0,198.046903845,148.535177884,49.5117259613
224.0,210.9279568,158.1959676,52.7319892
225.0,216.090669103,162.068001827,54.0226672757
226.0,221.018972542,165.764229406,55.2547431355
227.0,231.756041982,173.817031487,57.9390104955
228.0,235.477997364,176.608498023,58.869499341
229.0,228.445731436,171.334298577,57.111432859
230.0,242.167225929,181.625419447,60.5418064823
231.0,232.081927477,174.061445608,58.0204818692
232.0,224.072005066,168.054003799,56.0180012665
233.0,205.788113655,154.341085241,51.4470284137
234.0,207.114524789,155.335893592,51.7786311973
235.0,195.599903994,146.699927996,48.8999759985
236.0,172.673573612,129.505180209,43.168393403
237.0,175.029096834,131.271822626,43.7572742085
238.0,161.713529886,121.285147415,40.4283824715
239.0,157.048221759,117.786166319,39.2620554398
240.0,152.737385572,114.553039179,38.184346393
241.0,151.639666013,113.72974951,37.9099165032
242.0,153.543523374,115.15764253,38.3858808435
243.0,152.30287158,114.227153685,38.075717895
244.0,150.816376343,113.112282257,37.7040940858
