hour_ending,total,pumping,process,other
1.0,2407.10921662,1203.55460831,601.777304155,601.777304155
2.0,2701.78590201,1350.892951,675.446475502,675.446475502
3.0,2696.51585375,1348.25792688,674.128963438,674.128963438
4.0,3207.51100132,1603.75550066,801.87775033,801.87775033
5.0,2838.30245295,1419.15122647,709.575613237,709.575613237
6.0,2226.63647248,1113.31823624,556.65911812,556.65911812
7.0,2213.32637285,1106.66318643,553.331593213,553.331593213
8.0,2211.77704909,1105.88852455,552.944262273,552.944262273
9.0,1974.46055495,987.230277475,493.615138737,493.615138737
10.0,1383.38180089,691.690900445,345.845450223,345.845450223
11.0,1003.29277425,501.646387125,250.823193562,250.823193562
12.0,1130.24342465,565.121712325,282.560856162,282.560856162
13.0,1029.78386319,514.891931595,257.445965797,257.445965797
14.0,908.971821335,454.485910667,227.242955334,227.242955334
15.0,1070.13670491,535.068352455,267.534176227,267.534176227
16.0,1086.87409651,543.437048255,271.718524128,271.718524128
17.0,1085.53604416,542.76802208,271.38401104,271.38401104
18.0,1349.16756772,674.58378386,337.29189193,337.29189193
19.0,1293.68534467,646.842672335,323.421336167,323.421336167
20.0,1298.5797993,649.28989965,324.644949825,324.644949825
21.0,2285.79247082,1142.89623541,571.448117705,571.448117705
22.0,3363.58189615,1681.79094807,840.895474037,840.895474037
23.0,2745.74209522,1372.87104761,686.435523805,686.435523805
24.0,2096.91581897,1048.45790949,524.228954743,524.228954743
25.0,2143.45421846,1071.72710923,535.863554615,535.863554615
26.0,2074.7557942,1037.3778971,518.68894855,518.68894855
27.0,1777.81380967,888.906904835,444.453452417,444.453452417
28.0,1535.93150534,767.96575267,383.982876335,383.982876335
29.0,1523.34911839,761.674559195,380.837279598,380.837279598
30.0,1693.48130013,846.740650065,423.370325032,423.370325032
31.0,2040.17770469,1020.08885234,510.044426172,510.044426172
32.0,2088.20674144,1044.10337072,522.05168536,522.05168536
33.0,1693.14091839,846.570459195,423.285229598,423.285229598
34.0,1190.13887297,595.069436485,297.534718242,297.534718242
35.0,1060.75860121,530.379300605,265.189650303,265.189650303
36.0,1168.56571326,584.28285663,292.141428315,292.141428315
37.0,1170.07982512,585.03991256,292.51995628,292.51995628
38.0,1045.92265242,522.96132621,261.480663105,261.480663105
39.0,1130.41948417,565.209742085,282.604871043,282.604871043
40.0,1389.75515547,694.877577735,347.438788868,347.438788868
41.0,1463.55930578,731.77965289,365.889826445,365.889826445
42.0,1312.89930683,656.449653415,328.224826707,328.224826707
43.0,1282.22973865,641.114869325,320.557434662,320.557434662
44.0,1273.03943176,636.51971588,318.25985794,318.25985794
45.0,1907.61662428,953.80831214,476.90415607,476.90415607
46.0,2118.70025011,1059.35012506,529.675062528,529.675062528
47.0,1422.17358155,711.086790775,355.543395388,355.543395388
48.0,1756.48713328,878.24356664,439.12178332,439.12178332
49.0,1875.85548708,937.92774354,468.96387177,468.96387177
50.0,1520.52042879,760.260214395,380.130107198,380.130107198
51.0,1516.01330511,758.006652555,379.003326277,379.003326277
52.0,1501.0130341,750.50651705,375.253258525,375.253258525
53.0,1686.35675827,843.178379135,421.589189568,421.589189568
54.0,1849.36439814,924.68219907,462.341099535,462.341099535
55.0,2611.25609741,1305.62804871,652.814024353,652.814024353
56.0,3360.70625734,1680.35312867,840.176564335,840.176564335
57.0,3616.56768747,1808.28384373,904.141921867,904.141921867
58.0,3269.7656472,1634.8828236,817.4414118,817.4414118
59.0,2598.76760887,1299.38380444,649.691902218,649.691902218
60.0,1799.89167334,899.94583667,449.972918335,449.972918335
61.0,1263.1800987,631.59004935,315.795024675,315.795024675
62.0,1118.76434402,559.38217201,279.691086005,279.691086005
63.0,1042.33103823,521.165519115,260.582759558,260.582759558
64.0,1063.37601939,531.688009695,265.844004848,265.844004848
65.0,1204.42316861,602.211584305,301.105792152,301.105792152
66.0,1227.09963464,613.54981732,306.77490866,306.77490866
67.0,1160.16180556,580.08090278,290.04045139,290.04045139
68.0,1191.69993404,595.84996702,297.92498351,297.92498351
69.0,1938.01623454,969.00811727,484.504058635,484.504058635
70.0,2343.55173031,1171.77586516,585.887932578,585.887932578
71.0,1712.68352499,856.341762495,428.170881248,428.170881248
72.0,1679.59607274,839.79803637,419.899018185,419.899018185
73.0,1763.54125134,881.77062567,440.885312835,440.885312835
74.0,1875.85548708,937.92774354,468.96387177,468.96387177
75.0,1809.17587863,904.587939315,452.293969657,452.293969657
76.0,1805.05608589,902.528042945,451.264021473,451.264021473
77.0,2185.14511253,1092.57255627,546.286278133,546.286278133
78.0,2099.12243161,1049.56121581,524.780607903,524.780607903
79.0,2135.74281154,1067.87140577,533.935702885,533.935702885
80.0,2147.38621438,1073.69310719,536.846553595,536.846553595
81.0,1976.89017631,988.445088155,494.222544078,494.222544078
82.0,1764.43328623,882.216643115,441.108321558,441.108321558
83.0,1951.09158814,975.54579407,487.772897035,487.772897035
