hour_ending,total,pumping,other
1.0,4.17781035855,3.34224828684,0.83556207171
2.0,4.25683994936,3.40547195949,0.851367989872
3.0,4.25104720449,3.40083776359,0.850209440898
4.0,4.1471915642,3.31775325136,0.82943831284
5.0,4.22291101509,3.37832881207,0.844582203018
6.0,4.27090804406,3.41672643525,0.854181608812
7.0,4.2692529741,3.41540237928,0.85385059482
8.0,4.12277928222,3.29822342578,0.824555856444
9.0,4.04747359882,3.23797887906,0.809494719764
10.0,3.42723612953,2.74178890362,0.685447225906
11.0,4.16829370625,3.334634965,0.83365874125
12.0,4.3160087006,3.45280696048,0.86320174012
13.0,3.62832713025,2.9026617042,0.72566542605
14.0,2.08373308563,1.6669864685,0.416746617126
15.0,1.99311800506,1.59449440405,0.398623601012
16.0,1.91574348421,1.53259478737,0.383148696842
17.0,3.3535855161,2.68286841288,0.67071710322
18.0,4.43020852817,3.54416682254,0.886041705634
19.0,3.97713312532,3.18170650026,0.795426625064
20.0,3.69577123131,2.95661698505,0.739154246262
21.0,3.83893478326,3.07114782661,0.767786956652
22.0,3.97092661295,3.17674129036,0.79418532259
23.0,3.98168456772,3.18534765418,0.796336913544
24.0,4.33462823771,3.46770259017,0.866925647542
25.0,4.21132552533,3.36906042026,0.842265105066
26.0,4.02678522426,3.22142817941,0.805357044852
27.0,3.97547805536,3.18038244429,0.795095611072
28.0,4.00071787232,3.20057429786,0.800143574464
29.0,3.98127080023,3.18501664018,0.796254160046
30.0,3.97713312532,3.18170650026,0.795426625064
31.0,3.98002949776,3.18402359821,0.796005899552
32.0,6.57559296999,5.26047437599,1.315118594
33.0,8.66346373054,6.93077098443,1.73269274611
34.0,8.60512251428,6.88409801142,1.72102450286
35.0,8.67835936022,6.94268748818,1.73567187204
36.0,9.62464561257,7.69971649006,1.92492912251
37.0,8.55091897294,6.84073517835,1.71018379459
38.0,8.67670429026,6.94136343221,1.73534085805
39.0,9.06233559205,7.24986847364,1.81246711841
40.0,8.68332457012,6.9466596561,1.73666491402
41.0,7.92406122378,6.33924897902,1.58481224476
42.0,8.99158135105,7.19326508084,1.79831627021
43.0,8.95392850935,7.16314280748,1.79078570187
44.0,8.95516981183,7.16413584946,1.79103396237
45.0,8.9895125136,7.19161001088,1.79790250272
46.0,7.52684443224,6.02147554579,1.50536888645
47.0,3.98871861507,3.19097489206,0.797743723014
48.0,4.13519230695,3.30815384556,0.82703846139
49.0,3.92044697903,3.13635758322,0.784089395806
50.0,4.19229222074,3.35383377659,0.838458444148
51.0,3.82569422354,3.06055537883,0.765138844708
52.0,3.89603469705,3.11682775764,0.77920693941
53.0,3.86169199528,3.08935359622,0.772338399056
54.0,3.86707097266,3.09365677813,0.773414194532
55.0,3.96472010058,3.17177608046,0.792944020116
56.0,5.50186633036,4.40149306429,1.10037326607
57.0,9.2572200804,7.40577606432,1.85144401608
58.0,8.48512994184,6.78810395347,1.69702598837
59.0,8.50043933901,6.80035147121,1.7000878678
60.0,8.55505664785,6.84404531828,1.71101132957
61.0,8.92910245988,7.1432819679,1.78582049198
62.0,8.55878055527,6.84702444422,1.71175611105
63.0,8.37755039413,6.7020403153,1.67551007883
64.0,8.26583317151,6.61266653721,1.6531666343
65.0,8.07136245065,6.45708996052,1.61427249013
66.0,8.53188566834,6.82550853467,1.70637713367
67.0,8.47313068459,6.77850454767,1.69462613692
68.0,8.29769326833,6.63815461466,1.65953865367
69.0,8.23024916726,6.58419933381,1.64604983345
70.0,8.44251189024,6.75400951219,1.68850237805
71.0,8.28155633617,6.62524506894,1.65631126723
72.0,8.23604191214,6.58883352971,1.64720838243
73.0,7.07707916932,5.66166333546,1.41541583386
